"4 Adanto Vanguard 4 Adorned Pouncer 2 Authority of the Consuls 2 Baffling End 1 Baffling End 4 Cartouche of Knowledge 4 Cartouche of Solidarity 4 Curious Obsession 1 Dive Down 2 Fragmentize 4 Glacial Fortress 3 Irrigated Farmland 4 Island 3 Legion's Landing 4 Negate 7 Plains 3 Sacred Cat 2 Shefet Dunes 1 Sheltering Light 4 Skymarcher Aspirant 2 Slash of Talons 1 Snubhorn Sentry 1 Spell Pierce 1 Spell Pierce 2 Squire's Devotion 4 Sram, Senior Edificer 1 Trial of Solidarity"
"1 Abrade 1 Abrade 4 Aether Hub 1 Angrath, the Flame-Chained 3 Canyon Slough 2 Disallow 3 Dragonskull Summit 2 Dreamstealer 4 Drowned Catacomb 3 Duress 2 Essence Scatter 3 Fatal Push 3 Fetid Pools 2 Glimmer of Genius 4 Glint-Sleeve Siphoner 2 Gonti, Lord of Luxury 4 Harnessed Lightning 2 Island 2 Magma Spray 2 Moment of Craving 1 Mountain 3 Negate 1 Nicol Bolas, God-Pharaoh 1 River's Rebuke 1 Search for Azcanta 1 Search for Azcanta 4 Spirebluff Canal 1 Swamp 2 The Scarab God 2 Torrential Gearhulk 3 Vraska's Contempt 1 Vraska's Contempt 4 Whirler Virtuoso"
"4 Abrade 3 Ahn-Crop Crasher 4 Bomat Courier 1 Chandra's Defeat 2 Chandra, Torch of Defiance 4 Earthshaker Khenra 3 Fiery Cannonade 4 Harsh Mentor 4 Hazoret the Fervent 3 Kari Zev, Skyship Raider 4 Lightning Strike 3 Magma Spray 24 Mountain 2 Pia Nalaar 4 Shock 4 Soul-Scar Mage 2 Vance's Blasting Cannons"
"2 Abrade 1 Abrade 4 Aether Hub 3 Canyon Slough 3 Censor 1 Chandra's Defeat 1 Consign/Oblivion 1 Cut/Ribbons 2 Disallow 2 Doomfall 2 Dragonskull Summit 2 Drowned Catacomb 2 Duress 2 Essence Scatter 3 Fatal Push 4 Fetid Pools 3 Glimmer of Genius 3 Harnessed Lightning 1 Hieroglyphic Illumination 1 Hour of Devastation 3 Island 1 Lost Legacy 1 Magma Spray 1 Moment of Craving 2 Mountain 3 Negate 1 Noxious Gearhulk 2 Search for Azcanta 4 Spirebluff Canal 2 Supreme Will 2 Swamp 2 The Scarab God 4 Torrential Gearhulk 3 Vraska's Contempt 1 Vraska's Contempt"
"3 Abrade 2 Aethersphere Harvester 3 Ahn-Crop Crasher 4 Bomat Courier 1 Captain Lannery Storm 3 Chandra's Defeat 3 Chandra, Torch of Defiance 1 Dire Fleet Daredevil 4 Earthshaker Khenra 3 Fanatical Firebrand 2 Glorybringer 1 Glorybringer 1 Harsh Mentor 4 Hazoret the Fervent 1 Kari Zev's Expertise 2 Kari Zev, Skyship Raider 4 Lightning Strike 2 Magma Spray 18 Mountain 1 Rekindling Phoenix 1 Sand Strangler 2 Scavenger Grounds 3 Shock 4 Sunscorched Desert 2 Tilonalli's Summoner"
"1 Abrade 2 Aether Hub 2 Aethersphere Harvester 1 Aethersphere Harvester 1 Ammit Eternal 4 Bomat Courier 1 Canyon Slough 1 Cast Out 1 Chandra, Torch of Defiance 1 Chandra, Torch of Defiance 4 Concealed Courtyard 2 Dragonskull Summit 3 Duress 3 Fatal Push 1 Fumigate 1 Gideon of the Trials 3 Hazoret the Fervent 4 Heart of Kiran 4 Inspiring Vantage 2 Lightning Strike 2 Magma Spray 3 Mountain 2 Pia Nalaar 3 Plains 4 Scrapheap Scrounger 2 Silent Gravestone 4 Spire of Industry 2 Sweltering Suns 4 Toolcraft Exemplar 4 Unlicensed Disintegration 3 Veteran Motorist"
"1 Abrade 3 Abrade 4 Bomat Courier 4 Canyon Slough 2 Chandra, Torch of Defiance 4 Cut/Ribbons 4 Dragonskull Summit 4 Dread Wanderer 2 Duress 4 Earthshaker Khenra 4 Fatal Push 4 Gifted Aetherborn 4 Hazoret the Fervent 2 Moment of Craving 5 Mountain 2 Pia Nalaar 4 Scrapheap Scrounger 11 Swamp 2 Unlicensed Disintegration 4 Vicious Conquistador 1 Yahenni, Undying Partisan"
"1 Bontu's Last Reckoning 4 Censor 1 Deadeye Tracker 4 Disallow 4 Drowned Catacomb 3 Duress 4 Essence Scatter 2 Evolving Wilds 4 Fatal Push 4 Fetid Pools 2 Field of Ruin 4 Gifted Aetherborn 2 Glimmer of Genius 2 Hieroglyphic Illumination 6 Island 2 Moment of Craving 2 Moment of Craving 1 Negate 3 Negate 1 Release to the Wind 2 Search for Azcanta 7 Swamp 2 The Scarab God 4 Torrential Gearhulk 3 Vraska's Contempt 1 Vraska's Contempt"
"3 Approach of the Second Sun 1 Arch of Orazca 3 Authority of the Consuls 2 Baffling End 4 Cast Out 4 Censor 1 Commit/Memory 3 Disallow 3 Essence Scatter 3 Field of Ruin 3 Fumigate 4 Glacial Fortress 4 Glimmer of Genius 4 Irrigated Farmland 6 Island 4 Negate 1 Nezahal, Primal Tide 7 Plains 1 Pull from Tomorrow 3 Regal Caracal 3 Search for Azcanta 3 Settle the Wreckage 3 Supreme Will 2 Torrential Gearhulk"
"1 Baral's Expertise 2 Blossoming Defense 4 Botanical Sanctum 2 Crashing Tide 4 Deeproot Elite 2 Entrancing Melody 2 Essence Scatter 7 Forest 2 Hadana's Climb 3 Hashep Oasis 5 Island 3 Jadelight Ranger 2 Jungleborn Pioneer 1 Kopala, Warden of Waves 4 Kumena's Speaker 3 Kumena, Tyrant of Orazca 3 Merfolk Branchwalker 2 Naturalize 2 Negate 1 Nissa, Steward of Elements 1 River's Rebuke 1 Seafloor Oracle 2 Shapers of Nature 2 Shapers' Sanctuary 4 Silvergill Adept 2 Spell Pierce 1 Swift Warden 2 Swift Warden 1 Tempest Caller 4 Unclaimed Territory"
"2 Abrade 1 Abrade 2 Aether Hub 2 Aethersphere Harvester 4 Bomat Courier 2 Canyon Slough 1 Cast Out 2 Chandra, Torch of Defiance 4 Concealed Courtyard 1 Cut/Ribbons 1 Dragonskull Summit 3 Duress 2 Fatal Push 2 Fumigate 2 Glorybringer 3 Hazoret the Fervent 4 Heart of Kiran 4 Inspiring Vantage 1 Liliana, Death's Majesty 1 Magma Spray 3 Mountain 2 Pia Nalaar 3 Plains 4 Scrapheap Scrounger 1 Settle the Wreckage 4 Spire of Industry 1 Swamp 4 Toolcraft Exemplar 1 Treasure Map 4 Unlicensed Disintegration 3 Veteran Motorist 1 Walking Ballista"
"4 Abrade 3 Carnage Tyrant 2 Chandra's Defeat 2 Chandra, Torch of Defiance 2 Deathgorge Scavenger 4 Earthshaker Khenra 7 Forest 4 Glorybringer 2 Hashep Oasis 1 Hour of Devastation 4 Jadelight Ranger 3 Magma Spray 4 Merfolk Branchwalker 8 Mountain 4 Rekindling Phoenix 2 Resilient Khenra 4 Rootbound Crag 4 Sheltered Thicket 2 Struggle/Survive 2 Struggle/Survive 1 Sweltering Suns 2 Thrashing Brontodon 2 Thrashing Brontodon 2 Verdurous Gearhulk"
